hostname,TIC_ID,GaiaDR3_ID,Tmag
Kepler-381,164884235,2105835281411929728,10.2174
Kepler-382,268612521,2085261705174452736,14.1132
Kepler-384,158114249,2106306495162679552,13.0988
Kepler-385,27082352,2135203000771400320,14.7468
Kepler-386,267669725,2129492824571882240,15.0254
Kepler-387,158559417,2130255885640736768,13.524
Kepler-388,164786156,2106711424679833984,14.2916
Kepler-389,63074796,2126597569938248064,15.1697
Kepler-39,272836943,2080168561154800384,13.8261
Kepler-390,137340986,2101638759069485568,13.374
Kepler-391,290032428,2133196151531241216,12.395
Kepler-392,158796434,2102948483573807616,13.029
Kepler-393,159580535,2127390970655877888,12.8235
Kepler-394,27777414,2135378231142791808,14.3437
Kepler-395,270520765,2126465903421535744,15.0088
Kepler-396,27769688,2134847343121798528,11.3523
Kepler-398,137155210,2053457644144430848,12.5199
Kepler-399,172373693,2075060264503601280,13.9919
Kepler-4,350814622,2132152916856093952,11.7266
Kepler-40,272840455,2086577373912703104,14.1348
Kepler-401,267746315,2133178765503484160,12.883
Kepler-402,158725491,2102954187290293120,12.8187
Kepler-403,159174926,2127815657021840128,12.3684
Kepler-404,158268972,2106431392811409536,14.6698
Kepler-405,137150544,2052726984308676864,15.285
Kepler-406,63066101,2126601108991279872,12.011
Kepler-407,405688133,2132086400701217792,12.0108
Kepler-408,48450369,2131593785132997632,8.327
Kepler-409,270619260,2128215909315876352,8.8932
Kepler-41,271042217,2080061942886335744,13.9174
Kepler-410 A,164458714,2106904148451706752,9.03131
Kepler-411,399954349,2132768956905956352,11.6052
Kepler-412,158170594,2105678089908733824,13.8046
Kepler-413,298969838,2133352385261516928,14.965
Kepler-414,28357724,2086519821353411456,12.8076
Kepler-415,138365520,2052280548230453760,15.1006
Kepler-416,137217372,2052975370856687744,13.544
Kepler-417,270705374,2077774099706867712,15.2803
Kepler-418,377871791,2052117923590073600,14.1766
Kepler-419,27454084,2135604425595213440,12.6087
Kepler-42,63126862,2126556132093765888,13.7435
Kepler-421,164522394,2106891671567353728,12.8243
Kepler-422,123495874,2107114704928577792,12.9934
Kepler-423,63452790,2128273225659492608,13.814
Kepler-424,264508014,2086877265710250496,13.692
Kepler-425,122441491,2101184111011462144,14.148
Kepler-426,299220166,2132623993168462464,14.3258
Kepler-427,158668572,2103014626070505344,13.756
Kepler-428,122596693,2101186168296277376,14.6147
Kepler-43,164892194,2107314266289095296,13.4633
Kepler-430,26748113,2129833810615727488,13.3844
Kepler-431,123231081,2116862833283266432,11.5319
Kepler-432,26817004,2128901871432519936,11.5815
Kepler-433,169556484,2073856917743350784,13.9271
Kepler-434,270611401,2077823440291891840,14.0418
Kepler-435,63211674,2125913531966017408,13.1981
Kepler-436,185408817,2081897989863673216,15.1198
Kepler-438,336266673,2104675781979819776,13.4386
Kepler-439,123202589,2117331813650826624,14.0429
Kepler-44,239277658,2085222191474854656,14.1223
Kepler-440,120495880,2103871317426712448,14.149
Kepler-441,267667567,2131799084568477056,14.2421
Kepler-442,120499135,2100258047339711488,14.2328
Kepler-443,299030246,2132699137916968576,15.2453
Kepler-444,394172596,2101486923385239808,8.1115
Kepler-445,268060194,2085482775729637376,15.3315
Kepler-446,123417850,2106929849536047744,15.0772
Kepler-447,48506505,2131587531660567296,11.8933
Kepler-45,137899948,2053562475706063744,14.9826
Kepler-450,27534138,2135590578620605568,11.2877
Kepler-452,272174474,2079597124345617280,12.9154
Kepler-453,164457525,2107434834610481920,13.0334
Kepler-454,121276638,2099541715513813504,10.9751
Kepler-46,158992508,2102700131386216576,14.6801
Kepler-461,63206513,2126801563705846528,12.8947
Kepler-462,269263577,2075998903831657472,11.3816
Kepler-463,268481319,2079192121810035840,12.3639
Kepler-464,27239696,2134798444914611712,12.2445
Kepler-465,164725204,2107236613280607104,12.2404
Kepler-466,27644083,2134719834131370496,12.3357
Kepler-467,121214078,2099605968225288960,11.9138
Kepler-468,299087490,2132666633603904256,13.2147
Kepler-47,271548206,2080506523540902912,14.6715
Kepler-471,268604331,2075972481191725696,13.3926
Kepler-472,184554925,2073277200237694464,13.0169
Kepler-473,120961632,2100009935669354240,12.8651
Kepler-474,63210391,2125972321478224896,13.0027
Kepler-475,121108727,2100597143598879616,12.6882
Kepler-478,63289259,2128256492468364160,13.4089
Kepler-479,122682249,2052548107508601216,13.006
Kepler-48,171882123,2075112109039378688,12.5074
Kepler-480,27187218,2135044568018500096,12.8474
Kepler-481,26541093,2129753580626548736,13.3592
Kepler-482,27987264,2086629463276947456,13.1287
Kepler-483,137342400,2101719263935952768,13.0296
Kepler-484,164721759,2107243072911617024,12.5319
Kepler-485,27318774,2135184068555793024,14.4394
Kepler-487,139158696,2076692386427776768,14.5293
Kepler-489,122607554,2052616586468670976,13.4122
Kepler-49,137555411,2053523271244105216,14.3807
Kepler-490,271424111,2128525460498487424,14.3999
Kepler-491,158388163,2102468134431912064,13.4584
Kepler-493,139104940,2076166029596100224,14.5855
Kepler-495,120692092,2100073393808483328,14.0672
Kepler-496,137341066,2101650647537529088,14.2348
Kepler-497,122605766,2052865419692829056,14.5971
Kepler-498,159384648,2126984220073270784,13.786
Kepler-499,271430916,2078125359313871488,13.7629
Kepler-5,268823307,2079018300195390464,12.7655
Kepler-50,298896336,2132885161540029952,9.9997
Kepler-500,271968263,2079563829758338432,13.687
Kepler-501,169176340,2076943796633684352,14.2669
Kepler-502,159578156,2126099078855696256,14.5325
Kepler-504,164832454,2107186134525176960,13.3579
Kepler-505,158631520,2102511874378223360,14.1451
Kepler-506,120317234,2103452266056715392,10.4081
Kepler-507,27992970,2135314184585149696,11.53
Kepler-508,271671025,2078008703696509056,11.223
Kepler-509,416283848,2129495057954829952,11.3785
Kepler-51,27846348,2135275362382289280,14.2045
Kepler-510,121327187,2099656472742686848,11.4794
Kepler-511,164456037,2107644188496163200,12.1603
Kepler-512,28448711,2086940448965828992,12.2049
Kepler-513,48503953,2132325200882204544,12.4539
Kepler-514,405717552,2133611659549905024,11.7537
Kepler-516,184085929,2073155184495069184,11.6516
Kepler-517,138297129,2077409645964537472,11.6682
Kepler-518,121112251,2100906140725803392,12.0833
Kepler-519,171971913,2075161655782111872,12.0699
Kepler-52,399825554,2133589776693414016,14.2572
Kepler-520,138097531,2077598384004774912,12.3616
Kepler-521,268302011,2079005651508492032,12.5083
Kepler-522,158657354,2103117666624517888,11.7942
Kepler-523,164654277,2106821925598401152,11.9782
Kepler-524,27914389,2086827237930612096,13.4203
Kepler-525,272279290,2080580328258222208,12.9835
Kepler-526,273377282,2086398222240415616,12.5619
Kepler-527,159642269,2129162283888866688,12.9637
Kepler-528,271877680,2080650559563974144,13.4465
Kepler-529,158108219,2131505514964760832,13.3433
Kepler-53,122446315,2101188990094347648,14.911
Kepler-530,48305629,2131736137528127744,12.9454
Kepler-531,243272677,2131181055955983232,12.6696
Kepler-532,264507945,2086877368789994240,12.9171
Kepler-533,26962715,2128970419109836160,13.2635
Kepler-534,27847148,2134886100904948608,12.7883
Kepler-535,351192037,2134893660047959040,12.717
Kepler-536,28234096,2087191485516004224,13.2255
Kepler-537,267673013,2133263737136893696,12.6092
Kepler-538,28227113,2087171453788422528,10.6927
Kepler-539,171510762,2075377679763353984,11.9223
Kepler-54,271262203,2077974687557384704,14.7983
Kepler-540,159452015,2127008611187043456,11.7669
Kepler-541,138569175,2052168466766597120,12.763
Kepler-542,137484431,2052695678282371840,12.9159
Kepler-543,121123361,2099620777272914944,12.7023
Kepler-544,138571095,2052388643966743424,13.1515
Kepler-545,122446089,2101191326556650368,13.6555
Kepler-546,237158650,2104353590712705152,13.7592
Kepler-547,158171456,2106279179170588288,13.5605
Kepler-548,269269546,2085193569812098944,14.3945
Kepler-549,164455792,2107622335702262400,14.079
Kepler-55,164884002,2105930840143687680,15.0506
Kepler-550,273376082,2086414268238649984,13.8959
Kepler-551,350812580,2131523553827356544,14.079
Kepler-552,417659456,2129500383713365248,13.8102
Kepler-553,264508613,2086498312157538688,14.3804
Kepler-554,27843707,2135507634212719104,13.7737
Kepler-555,120572779,2100232689851871488,13.6994
Kepler-556,122449752,2052912492534229504,13.6597
Kepler-557,138222081,2077604981077075712,14.1835
Kepler-558,164730843,2104251370492901760,14.3911
Kepler-559,272488625,2078818944993952256,14.1893
Kepler-56,138430034,2077617930392844800,11.7846
Kepler-560,239275865,2082162147537254400,13.6349
Kepler-561,270700432,2126454633427425664,13.799
Kepler-562,159301821,2127518891962700672,14.2584
Kepler-563,63289401,2128258141734121600,14.1494
Kepler-564,272838324,2080326444152019456,14.2115
Kepler-566,159727092,2129241586165440768,14.3762
Kepler-567,28231454,2086532122140235904,14.0663
Kepler-568,28361088,2086543048537237760,13.1731
Kepler-569,48353203,2131729780976557952,13.6128
Kepler-57,270615136,2126418658780855296,14.2169
Kepler-570,407001624,2129531822874416640,13.7977
Kepler-571,243271972,2132069598789224960,14.1499
Kepler-572,350738817,2130168405747219072,13.92
Kepler-573,416266820,2133242846415831936,13.6918
Kepler-574,406952542,2139316308129355520,14.0321
Kepler-575,121022533,2099156817725596800,14.2092
Kepler-576,139036554,2052140601018026496,13.8305
Kepler-577,378085037,2052212996988534656,14.3274
Kepler-578,121734474,2099714751157275264,13.8543
Kepler-579,138959504,2076477053946253952,13.7392
Kepler-58,184471242,2073274618947678464,14.3672
Kepler-580,237188565,2103578400656053632,14.176
Kepler-581,184009313,2076595869920511104,14.0394
Kepler-582,169556162,2073861006552197120,14.3228
Kepler-583,123415040,2104755256054840192,14.2619
Kepler-584,158722119,2102518574527334016,14.4153
Kepler-585,158276273,2105694410784851072,13.5146
Kepler-586,275490218,2126537234238972544,13.8838
Kepler-587,158838923,2130815021663398144,14.3654
Kepler-588,164723136,2131621272922307968,14.2203
Kepler-589,123129910,2119809116425132160,14.1144
Kepler-59,158393923,2130625287187139072,13.8637
Kepler-590,27905500,2086681002884954240,13.9433
Kepler-591,405686888,2131901682747346432,13.9799
Kepler-592,377782184,2131920370147385472,14.195
Kepler-593,27391836,2128776252229952000,14.0601
Kepler-594,299087968,2132681339572129536,14.2374
Kepler-595,27231753,2135237601028549888,14.1787
Kepler-596,416267321,2133285383772329344,13.6123
Kepler-597,138214174,2052450079180319744,13.5488
Kepler-598,137969066,2053546910744629504,14.1814
Kepler-599,120686620,2103794420332069632,14.3527
Kepler-6,27916356,2086636884980514304,12.6877
Kepler-60,158923465,2102316985943863424,13.4729
Kepler-600,164646661,2104875377699739648,14.1425
Kepler-601,351801933,2104705193915993216,13.4432
Kepler-602,272180918,2077119752853895552,14.0042
Kepler-603,270948636,2077556465126659456,14.3224
Kepler-604,63212809,2125758402049480704,14.209
Kepler-605,158423850,2105618029085927680,13.6145
Kepler-606,63286249,2126360831342941696,14.2132
Kepler-607,159579593,2126248505058677120,13.7946
Kepler-608,270786157,2078399790542181376,14.1824
Kepler-609,63126989,2126580149550929280,14.3219
Kepler-61,271537530,2077889892023816960,14.2406
Kepler-610,275491028,2126509368492076928,14.2686
Kepler-611,158113449,2106443453079518336,14.1011
Kepler-612,159723305,2126684019040772480,14.3949
Kepler-613,164407908,2107102988257870336,14.117
Kepler-614,274017990,2085519781168726912,13.9703
Kepler-615,123492903,2107111749991684992,13.6731
Kepler-616,271355361,2080484842545877120,14.4617
Kepler-617,164557035,2107607354856794880,13.776
Kepler-618,405719849,2131136491375075328,14.3459
Kepler-619,417659212,2129503235571760128,14.211
Kepler-62,164458488,2107001283431633408,13.1285
Kepler-620,350737935,2136210874976312192,14.21
Kepler-621,122706051,2053067935992494848,14.1636
Kepler-622,120254625,2103645814462282752,13.8419
Kepler-623,272842291,2086388807671765504,14.4287
Kepler-624,138972811,2076245950349844608,13.0604
Kepler-625,137414304,2053177406120368896,12.8255
Kepler-626,121734202,2099728391973441920,13.4832
Kepler-627,137413972,2053183453434348672,13.5261
Kepler-629,122063843,2101248088842146688,12.8312
Kepler-63,299158887,2132628489996257920,11.0579
Kepler-630,138216186,2053235577156249088,13.3733
Kepler-631,168816237,2073719238270085504,13.0869
Kepler-634,137089993,2101507470508342016,13.0982
Kepler-635,394174221,2101380545634324096,12.8335
Kepler-637,137626872,2053626934575934464,12.9667
Kepler-638,120420633,2104054832788419072,12.9774
Kepler-639,137409501,2101675661427506432,12.8379
Kepler-640,272180958,2077119748545602304,13.1964
Kepler-641,63006978,2125777643502580864,13.2772
Kepler-642,270705735,2077764169742391808,12.9234
Kepler-643,159311390,2102038912581334656,13.1314
Kepler-644,271669616,2078049767888231936,13.5456
Kepler-645,159381747,2126865575897687168,13.625
Kepler-646,159441621,2126970579257130112,13.2692
Kepler-647,164786172,2106710978002603904,13.5168
Kepler-648,164560223,2106784610922074496,13.4432
Kepler-649,352012975,2106384010732717184,12.9759
Kepler-65,121731834,2102119176929154304,10.593
Kepler-651,158415898,2130322955850385280,13.4636
Kepler-652,158660814,2130397585201614080,12.9193
Kepler-653,123445166,2119511080054847616,12.8615
Kepler-654,272843763,2080353416547448320,13.1933
Kepler-655,273044848,2080355615570219904,13.0721
Kepler-656,158731243,2130825020347168512,14.7819
Kepler-657,159643991,2129158435598210816,14.8331
Kepler-658,164456041,2107644527795544832,14.6483
Kepler-659,158489787,2130866904868424320,14.9227
Kepler-66,270790035,2128198836827103616,14.6768
Kepler-660,158662352,2130882023153533184,14.623
Kepler-661,164557360,2131635154256753408,15.0532
Kepler-662,407002705,2129398988126072960,14.7396
Kepler-663,273681023,2086507280048687488,15.2715
Kepler-664,299033092,2130969262529165184,15.0105
Kepler-665,27988995,2086734157398583424,14.7538
Kepler-666,267989336,2086935024430952960,14.8573
Kepler-667,27530621,2134766460297292032,14.7838
Kepler-668,350813835,2132007888699166848,14.7535
Kepler-669,26541079,2129753610686818176,15.0118
Kepler-67,270855225,2128112181565948800,15.5813
Kepler-670,27990610,2086830502105850240,14.4889
Kepler-671,27084006,2135008387213331456,14.844
Kepler-672,26491504,2129776636010852224,14.6473
Kepler-673,417657148,2130040450081573376,14.9605
Kepler-674,48528770,2132161785967577728,14.3311
Kepler-675,27006665,2135124213891990912,14.7087
Kepler-676,27776674,2135301441422463360,14.8109
Kepler-677,267746941,2133056376115838080,14.8143
Kepler-678,27533282,2135550652604184192,14.5168
Kepler-679,27766596,2135356142125982464,14.989
Kepler-68,417676622,2129550445852902656,9.50898
Kepler-680,26473621,2130124528361197952,14.7221
Kepler-681,299217986,2133249099888182912,14.6229
Kepler-682,299161524,2133476080319167104,14.6048
Kepler-683,137149476,2052559480582595456,14.5076
Kepler-684,122607324,2052643696302706944,15.0608
Kepler-685,138364831,2052086072113643264,14.4669
Kepler-686,399794420,2100247945575646336,15.0236
Kepler-687,121988890,2101000836165429504,14.7501
Kepler-688,378085713,2052232410241029248,15.1748
Kepler-689,378086390,2076253887449048320,15.0371
Kepler-69,275573429,2126436800722944000,13.2617
Kepler-690,377918545,2076459496119200000,15.1513
Kepler-691,121787669,2101242934881164416,14.7529
Kepler-692,138728891,2076495402046502016,14.9817
Kepler-693,237159318,2103572731299093376,15.7592
Kepler-694,122713147,2101495685117920128,14.5866
Kepler-695,171974763,2075107062469670272,14.4592
Kepler-696,138219428,2077383670001955968,14.7449
Kepler-697,120042965,2103728312194385792,15.0175
Kepler-698,121729607,2102170235500805376,14.9182
Kepler-7,121660904,2102117871259036672,12.4532
Kepler-700,121114997,2102411578301719808,14.6754
Kepler-701,121795464,2102228887573941760,14.4253
Kepler-702,138430864,2077424210192781440,14.7404
Kepler-703,171968443,2075358472669256448,14.727
Kepler-704,237157729,2104530027969874944,14.7176
Kepler-705,122066949,2102244967931917184,14.7738
Kepler-707,159217349,2101898205154183296,14.4221
Kepler-708,270706782,2077722010342674944,14.9978
Kepler-709,63122858,2125730982977974016,14.604
Kepler-710,63120475,2125785438864450048,14.5042
Kepler-711,273234664,2078511803294780032,14.6716
Kepler-712,271347119,2077961463362645632,15.2588
Kepler-713,271762145,2078003897636955008,14.5065
Kepler-714,123499118,2105192999121723392,14.8024
Kepler-715,164552984,2105091878412164352,14.5776
Kepler-716,159377404,2126073961886389888,14.5671
Kepler-717,240183442,2125888419299436800,15.1332
Kepler-718,268924036,2075964612812129792,14.7344
Kepler-719,271767300,2079608703576897024,15.3751
Kepler-720,268159158,2079056714383865856,14.5892
Kepler-721,164726831,2106717678151463040,15.039
Kepler-722,159304532,2126985280924750720,14.9054
Kepler-723,164786087,2106735064179220480,14.6979
Kepler-724,270521439,2126432196518051200,14.5768
Kepler-725,164652841,2106775024555031936,14.4621
Kepler-726,63000832,2126577881808038016,14.5161
Kepler-727,271351820,2079877568529123328,14.7832
Kepler-728,159580427,2126639557538793088,15.0215
